date,market_id,market,stage,channel_id,channel,channel_group,spend,impressions,new_rider_signups,ride_requests,completed_rides,incremental_rides,incremental_rides_per_100_driver_hours,roi,supply_coverage_pct,rider_repeat_rate_pct
2026-03-19,MKT-DFW,North Texas Launch,Launch,paid_social,Paid social,Paid media,2509,169259,1408,386,170,72,3.4,-0.545,52.0,64.0
2026-03-19,MKT-DFW,North Texas Launch,Launch,organic_social,Organic social,Organic,88,5431,19,8,3,1,0.05,-0.791,52.0,64.0
2026-03-19,MKT-DFW,North Texas Launch,Launch,driver_referral,Driver referral,Referral,346,30484,512,200,112,60,2.84,2.098,52.0,64.0
2026-03-19,MKT-DFW,North Texas Launch,Launch,rider_referral,Rider referral,Referral,448,38887,513,138,64,34,1.61,0.637,52.0,64.0
2026-03-19,MKT-DFW,North Texas Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1919,200446,1246,336,161,65,3.07,-0.417,52.0,64.0
2026-03-19,MKT-DFW,North Texas Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,626,56218,580,225,114,72,3.4,1.335,52.0,64.0
2026-03-19,MKT-DFW,North Texas Launch,Launch,welcome_drip,Welcome drip,Lifecycle,81,6569,42,12,6,3,0.14,-0.415,52.0,64.0
2026-03-19,MKT-DFW,North Texas Launch,Launch,winback_drip,Winback drip,Lifecycle,38,3107,51,17,8,5,0.24,1.669,52.0,64.0
2026-03-19,MKT-ATL,Southeast Launch,Launch,paid_search,Paid search,Paid media,2486,202084,1285,493,215,102,5.11,-0.161,49.0,58.0
2026-03-19,MKT-ATL,Southeast Launch,Launch,paid_social,Paid social,Paid media,1779,85977,492,155,69,38,1.9,-0.649,49.0,58.0
2026-03-19,MKT-ATL,Southeast Launch,Launch,organic_social,Organic social,Organic,73,6474,72,22,8,3,0.15,-0.185,49.0,58.0
2026-03-19,MKT-ATL,Southeast Launch,Launch,driver_referral,Driver referral,Referral,428,24105,256,110,51,21,1.05,0.049,49.0,58.0
2026-03-19,MKT-ATL,Southeast Launch,Launch,rider_referral,Rider referral,Referral,231,14650,93,26,11,6,0.3,-0.566,49.0,58.0
2026-03-19,MKT-ATL,Southeast Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1206,91712,826,242,126,54,2.7,-0.176,49.0,58.0
2026-03-19,MKT-ATL,Southeast Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,779,75577,1201,437,225,140,7.01,2.413,49.0,58.0
2026-03-19,MKT-ATL,Southeast Launch,Launch,welcome_drip,Welcome drip,Lifecycle,53,2782,43,17,7,3,0.15,0.112,49.0,58.0
2026-03-19,MKT-ATL,Southeast Launch,Launch,winback_drip,Winback drip,Lifecycle,44,3357,47,20,10,4,0.2,0.648,49.0,58.0
2026-03-19,MKT-GSO,Triad Local,Emerging,paid_search,Paid search,Paid media,713,28316,79,17,11,6,0.33,-0.822,66.0,77.0
2026-03-19,MKT-GSO,Triad Local,Emerging,paid_social,Paid social,Paid media,554,48429,377,109,61,26,1.44,-0.175,66.0,77.0
2026-03-19,MKT-GSO,Triad Local,Emerging,organic_social,Organic social,Organic,31,1844,7,2,1,0,0.0,-1.0,66.0,77.0
2026-03-19,MKT-GSO,Triad Local,Emerging,driver_referral,Driver referral,Referral,205,18362,73,18,12,7,0.39,-0.417,66.0,77.0
2026-03-19,MKT-GSO,Triad Local,Emerging,rider_referral,Rider referral,Referral,176,14377,171,51,27,16,0.88,0.867,66.0,77.0
2026-03-19,MKT-GSO,Triad Local,Emerging,vehicle_exterior,Vehicle exterior ads,Field marketing,676,46298,227,46,25,16,0.88,-0.533,66.0,77.0
2026-03-19,MKT-GSO,Triad Local,Emerging,in_vehicle,In-vehicle cards,Field marketing,359,18807,195,72,39,26,1.44,0.323,66.0,77.0
2026-03-19,MKT-GSO,Triad Local,Emerging,welcome_drip,Welcome drip,Lifecycle,38,1701,6,1,0,0,0.0,-1.0,66.0,77.0
2026-03-19,MKT-GSO,Triad Local,Emerging,winback_drip,Winback drip,Lifecycle,39,1617,15,4,2,0,0.0,-1.0,66.0,77.0
2026-03-20,MKT-DC,Capital Core,Core,paid_search,Paid search,Paid media,1011,61279,198,100,84,50,0.73,-0.181,91.0,78.0
2026-03-20,MKT-DC,Capital Core,Core,paid_social,Paid social,Paid media,771,51174,660,267,183,82,1.19,0.661,91.0,78.0
2026-03-20,MKT-DC,Capital Core,Core,organic_social,Organic social,Organic,36,2031,16,9,5,3,0.04,0.553,91.0,78.0
2026-03-20,MKT-DC,Capital Core,Core,driver_referral,Driver referral,Referral,351,28981,432,227,169,93,1.35,4.019,91.0,78.0
2026-03-20,MKT-DC,Capital Core,Core,rider_referral,Rider referral,Referral,159,13681,192,82,66,30,0.44,2.09,91.0,78.0
2026-03-20,MKT-DC,Capital Core,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,559,36238,328,197,148,100,1.45,2.811,91.0,78.0
2026-03-20,MKT-DC,Capital Core,Core,in_vehicle,In-vehicle cards,Field marketing,297,23278,170,81,61,32,0.46,0.707,91.0,78.0
2026-03-20,MKT-DC,Capital Core,Core,welcome_drip,Welcome drip,Lifecycle,52,2584,23,13,9,4,0.06,0.368,91.0,78.0
2026-03-20,MKT-DC,Capital Core,Core,winback_drip,Winback drip,Lifecycle,40,2695,27,13,8,4,0.06,1.036,91.0,78.0
2026-03-20,MKT-BAL,Harbor Commuter,Core,paid_search,Paid search,Paid media,1447,116679,353,204,165,102,1.57,0.547,86.0,82.0
2026-03-20,MKT-BAL,Harbor Commuter,Core,paid_social,Paid social,Paid media,887,72320,449,201,144,57,0.88,0.016,86.0,82.0
2026-03-20,MKT-BAL,Harbor Commuter,Core,organic_social,Organic social,Organic,50,1919,16,6,3,2,0.03,-0.366,86.0,82.0
2026-03-20,MKT-BAL,Harbor Commuter,Core,driver_referral,Driver referral,Referral,286,17024,244,96,68,32,0.49,1.392,86.0,82.0
2026-03-20,MKT-BAL,Harbor Commuter,Core,rider_referral,Rider referral,Referral,142,10695,45,25,17,9,0.14,0.287,86.0,82.0
2026-03-20,MKT-BAL,Harbor Commuter,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,509,42934,376,124,101,64,0.99,1.287,86.0,82.0
2026-03-20,MKT-BAL,Harbor Commuter,Core,in_vehicle,In-vehicle cards,Field marketing,543,59867,384,166,121,63,0.97,1.071,86.0,82.0
2026-03-20,MKT-BAL,Harbor Commuter,Core,welcome_drip,Welcome drip,Lifecycle,33,2690,42,23,16,11,0.17,4.284,86.0,82.0
2026-03-20,MKT-BAL,Harbor Commuter,Core,winback_drip,Winback drip,Lifecycle,57,2681,14,8,5,2,0.03,-0.305,86.0,82.0
2026-03-20,MKT-NYC,Metro Outer Boroughs,Scale,paid_search,Paid search,Paid media,720,33237,306,196,141,81,4.06,1.355,73.0,69.0
2026-03-20,MKT-NYC,Metro Outer Boroughs,Scale,paid_social,Paid social,Paid media,678,37330,300,196,141,93,4.66,1.95,73.0,69.0
2026-03-20,MKT-NYC,Metro Outer Boroughs,Scale,organic_social,Organic social,Organic,59,5334,25,16,9,4,0.2,0.37,73.0,69.0
2026-03-20,MKT-NYC,Metro Outer Boroughs,Scale,driver_referral,Driver referral,Referral,182,16411,157,61,44,20,1.0,0.756,73.0,69.0
2026-03-20,MKT-NYC,Metro Outer Boroughs,Scale,rider_referral,Rider referral,Referral,71,5314,43,20,15,7,0.35,0.562,73.0,69.0
2026-03-20,MKT-NYC,Metro Outer Boroughs,Scale,vehicle_exterior,Vehicle exterior ads,Field marketing,314,32483,303,187,147,75,3.75,4.109,73.0,69.0
2026-03-20,MKT-NYC,Metro Outer Boroughs,Scale,in_vehicle,In-vehicle cards,Field marketing,231,20594,170,91,70,41,2.05,2.354,73.0,69.0
2026-03-20,MKT-NYC,Metro Outer Boroughs,Scale,welcome_drip,Welcome drip,Lifecycle,28,2522,26,12,9,4,0.2,1.226,73.0,69.0
2026-03-20,MKT-NYC,Metro Outer Boroughs,Scale,winback_drip,Winback drip,Lifecycle,19,1523,20,11,8,4,0.2,3.576,73.0,69.0
2026-03-20,MKT-MIA,South Florida Launch,Launch,paid_search,Paid search,Paid media,1431,113284,543,284,178,115,4.57,0.682,62.0,73.0
2026-03-20,MKT-MIA,South Florida Launch,Launch,paid_social,Paid social,Paid media,1895,168469,883,451,267,115,4.57,0.316,62.0,73.0
2026-03-20,MKT-MIA,South Florida Launch,Launch,organic_social,Organic social,Organic,49,3969,25,10,5,2,0.08,-0.153,62.0,73.0
2026-03-20,MKT-MIA,South Florida Launch,Launch,driver_referral,Driver referral,Referral,211,10730,199,77,42,17,0.68,0.643,62.0,73.0
2026-03-20,MKT-MIA,South Florida Launch,Launch,rider_referral,Rider referral,Referral,424,33331,254,122,60,24,0.95,-0.004,62.0,73.0
2026-03-20,MKT-MIA,South Florida Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1617,84656,490,221,135,83,3.3,0.059,62.0,73.0
2026-03-20,MKT-MIA,South Florida Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,866,87067,364,147,84,54,2.15,0.27,62.0,73.0
2026-03-20,MKT-MIA,South Florida Launch,Launch,welcome_drip,Welcome drip,Lifecycle,25,1320,21,7,4,1,0.04,-0.306,62.0,73.0
2026-03-20,MKT-MIA,South Florida Launch,Launch,winback_drip,Winback drip,Lifecycle,41,2379,33,14,8,3,0.12,0.495,62.0,73.0
2026-03-20,MKT-HOU,Gulf Launch,Launch,paid_search,Paid search,Paid media,1647,76481,1052,473,212,134,6.0,0.633,55.0,61.0
2026-03-20,MKT-HOU,Gulf Launch,Launch,paid_social,Paid social,Paid media,2341,116044,443,206,94,46,2.06,-0.645,55.0,61.0
2026-03-20,MKT-HOU,Gulf Launch,Launch,organic_social,Organic social,Organic,113,4423,42,17,8,4,0.18,-0.34,55.0,61.0
2026-03-20,MKT-HOU,Gulf Launch,Launch,driver_referral,Driver referral,Referral,214,12645,159,55,25,16,0.72,0.453,55.0,61.0
2026-03-20,MKT-HOU,Gulf Launch,Launch,rider_referral,Rider referral,Referral,364,30772,139,57,31,20,0.9,0.148,55.0,61.0
2026-03-20,MKT-HOU,Gulf Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1548,73189,1114,541,304,124,5.55,0.503,55.0,61.0
2026-03-20,MKT-HOU,Gulf Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,851,57126,323,124,70,46,2.06,-0.088,55.0,61.0
2026-03-20,MKT-HOU,Gulf Launch,Launch,welcome_drip,Welcome drip,Lifecycle,37,2097,39,16,7,4,0.18,1.338,55.0,61.0
2026-03-20,MKT-HOU,Gulf Launch,Launch,winback_drip,Winback drip,Lifecycle,31,2781,23,6,3,1,0.04,-0.351,55.0,61.0
2026-03-20,MKT-DFW,North Texas Launch,Launch,paid_search,Paid search,Paid media,1963,166065,821,346,180,87,4.11,-0.27,52.0,64.0
2026-03-20,MKT-DFW,North Texas Launch,Launch,paid_social,Paid social,Paid media,2122,110532,905,327,138,83,3.92,-0.321,52.0,64.0
2026-03-20,MKT-DFW,North Texas Launch,Launch,organic_social,Organic social,Organic,82,4117,44,17,9,5,0.24,0.173,52.0,64.0
2026-03-20,MKT-DFW,North Texas Launch,Launch,driver_referral,Driver referral,Referral,260,15431,230,66,29,16,0.76,0.135,52.0,64.0
2026-03-20,MKT-DFW,North Texas Launch,Launch,rider_referral,Rider referral,Referral,172,7721,46,13,5,2,0.09,-0.772,52.0,64.0
2026-03-20,MKT-DFW,North Texas Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1076,62154,896,357,157,74,3.5,0.502,52.0,64.0
2026-03-20,MKT-DFW,North Texas Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,499,27263,364,105,57,37,1.75,0.418,52.0,64.0
2026-03-20,MKT-DFW,North Texas Launch,Launch,welcome_drip,Welcome drip,Lifecycle,81,4409,63,27,12,4,0.19,-0.065,52.0,64.0
2026-03-20,MKT-DFW,North Texas Launch,Launch,winback_drip,Winback drip,Lifecycle,36,1608,30,8,4,2,0.09,-0.072,52.0,64.0
2026-03-20,MKT-ATL,Southeast Launch,Launch,paid_search,Paid search,Paid media,936,54389,560,144,65,36,1.8,-0.336,49.0,58.0
2026-03-20,MKT-ATL,Southeast Launch,Launch,paid_social,Paid social,Paid media,2023,146564,2468,824,412,190,9.51,0.531,49.0,58.0
2026-03-20,MKT-ATL,Southeast Launch,Launch,organic_social,Organic social,Organic,74,4393,25,7,3,1,0.05,-0.748,49.0,58.0
2026-03-20,MKT-ATL,Southeast Launch,Launch,driver_referral,Driver referral,Referral,445,29376,549,238,112,47,2.35,0.722,49.0,58.0
2026-03-20,MKT-ATL,Southeast Launch,Launch,rider_referral,Rider referral,Referral,347,14272,257,101,47,25,1.25,0.394,49.0,58.0
2026-03-20,MKT-ATL,Southeast Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1755,120298,1103,497,225,108,5.41,0.082,49.0,58.0
2026-03-20,MKT-ATL,Southeast Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,1030,48045,461,177,82,48,2.4,-0.077,49.0,58.0
2026-03-20,MKT-ATL,Southeast Launch,Launch,welcome_drip,Welcome drip,Lifecycle,81,6528,39,12,4,1,0.05,-0.731,49.0,58.0
2026-03-20,MKT-ATL,Southeast Launch,Launch,winback_drip,Winback drip,Lifecycle,39,3011,54,15,5,2,0.1,0.002,49.0,58.0
2026-03-20,MKT-GSO,Triad Local,Emerging,paid_search,Paid search,Paid media,1342,98254,238,51,32,13,0.72,-0.847,66.0,77.0
2026-03-20,MKT-GSO,Triad Local,Emerging,paid_social,Paid social,Paid media,560,35698,363,96,66,34,1.88,0.214,66.0,77.0
2026-03-20,MKT-GSO,Triad Local,Emerging,organic_social,Organic social,Organic,34,1953,14,3,2,1,0.06,-0.385,66.0,77.0
2026-03-20,MKT-GSO,Triad Local,Emerging,driver_referral,Driver referral,Referral,234,16780,76,15,9,3,0.17,-0.727,66.0,77.0
2026-03-20,MKT-GSO,Triad Local,Emerging,rider_referral,Rider referral,Referral,166,9120,120,30,21,11,0.61,0.272,66.0,77.0
2026-03-20,MKT-GSO,Triad Local,Emerging,vehicle_exterior,Vehicle exterior ads,Field marketing,619,45692,489,134,97,58,3.21,0.78,66.0,77.0
2026-03-20,MKT-GSO,Triad Local,Emerging,in_vehicle,In-vehicle cards,Field marketing,192,20820,109,39,25,16,0.88,0.819,66.0,77.0
2026-03-20,MKT-GSO,Triad Local,Emerging,welcome_drip,Welcome drip,Lifecycle,30,1155,15,3,2,1,0.06,-0.31,66.0,77.0
2026-03-20,MKT-GSO,Triad Local,Emerging,winback_drip,Winback drip,Lifecycle,13,544,7,2,1,0,0.0,-1.0,66.0,77.0
2026-03-21,MKT-DC,Capital Core,Core,paid_search,Paid search,Paid media,740,61802,578,270,195,94,1.37,1.181,91.0,78.0
2026-03-21,MKT-DC,Capital Core,Core,paid_social,Paid social,Paid media,1267,96942,529,262,201,101,1.47,0.646,91.0,78.0
2026-03-21,MKT-DC,Capital Core,Core,organic_social,Organic social,Organic,68,4075,17,11,8,3,0.04,-0.235,91.0,78.0
2026-03-21,MKT-DC,Capital Core,Core,driver_referral,Driver referral,Referral,188,12528,155,89,70,29,0.42,1.899,91.0,78.0
2026-03-21,MKT-DC,Capital Core,Core,rider_referral,Rider referral,Referral,299,12328,135,67,46,18,0.26,0.027,91.0,78.0
2026-03-21,MKT-DC,Capital Core,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,505,43708,401,215,174,112,1.63,3.837,91.0,78.0
2026-03-21,MKT-DC,Capital Core,Core,in_vehicle,In-vehicle cards,Field marketing,403,38664,179,82,62,31,0.45,0.221,91.0,78.0
2026-03-21,MKT-DC,Capital Core,Core,welcome_drip,Welcome drip,Lifecycle,38,3333,24,13,8,4,0.06,1.072,91.0,78.0
2026-03-21,MKT-DC,Capital Core,Core,winback_drip,Winback drip,Lifecycle,54,2716,26,16,13,8,0.12,2.062,91.0,78.0
2026-03-21,MKT-BAL,Harbor Commuter,Core,paid_search,Paid search,Paid media,1540,136152,973,517,417,220,3.39,1.88,86.0,82.0
2026-03-21,MKT-BAL,Harbor Commuter,Core,paid_social,Paid social,Paid media,1855,169904,477,157,122,61,0.94,-0.308,86.0,82.0
2026-03-21,MKT-BAL,Harbor Commuter,Core,organic_social,Organic social,Organic,90,4171,30,14,11,5,0.08,0.063,86.0,82.0
2026-03-21,MKT-BAL,Harbor Commuter,Core,driver_referral,Driver referral,Referral,333,20171,126,62,52,27,0.42,0.281,86.0,82.0
2026-03-21,MKT-BAL,Harbor Commuter,Core,rider_referral,Rider referral,Referral,150,12625,98,44,36,20,0.31,1.332,86.0,82.0
2026-03-21,MKT-BAL,Harbor Commuter,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,488,44137,139,50,33,16,0.25,-0.411,86.0,82.0
2026-03-21,MKT-BAL,Harbor Commuter,Core,in_vehicle,In-vehicle cards,Field marketing,556,56506,437,259,161,101,1.56,2.312,86.0,82.0
2026-03-21,MKT-BAL,Harbor Commuter,Core,welcome_drip,Welcome drip,Lifecycle,48,4016,35,19,15,9,0.14,2.701,86.0,82.0
2026-03-21,MKT-BAL,Harbor Commuter,Core,winback_drip,Winback drip,Lifecycle,36,2894,25,11,8,3,0.05,0.31,86.0,82.0
2026-03-21,MKT-NYC,Metro Outer Boroughs,Scale,paid_search,Paid search,Paid media,965,88572,846,497,328,222,11.11,2.949,73.0,69.0
2026-03-21,MKT-NYC,Metro Outer Boroughs,Scale,paid_social,Paid social,Paid media,1746,96874,679,463,291,136,6.81,0.666,73.0,69.0
2026-03-21,MKT-NYC,Metro Outer Boroughs,Scale,organic_social,Organic social,Organic,48,3663,27,13,9,5,0.25,0.892,73.0,69.0
2026-03-21,MKT-NYC,Metro Outer Boroughs,Scale,driver_referral,Driver referral,Referral,193,7608,86,40,25,9,0.45,-0.141,73.0,69.0
2026-03-21,MKT-NYC,Metro Outer Boroughs,Scale,rider_referral,Rider referral,Referral,129,8209,84,48,37,19,0.95,2.189,73.0,69.0
2026-03-21,MKT-NYC,Metro Outer Boroughs,Scale,vehicle_exterior,Vehicle exterior ads,Field marketing,698,32862,227,113,81,32,1.6,-0.1,73.0,69.0
2026-03-21,MKT-NYC,Metro Outer Boroughs,Scale,in_vehicle,In-vehicle cards,Field marketing,269,23447,279,187,142,67,3.35,3.981,73.0,69.0
2026-03-21,MKT-NYC,Metro Outer Boroughs,Scale,welcome_drip,Welcome drip,Lifecycle,34,1703,18,11,8,3,0.15,0.527,73.0,69.0
2026-03-21,MKT-NYC,Metro Outer Boroughs,Scale,winback_drip,Winback drip,Lifecycle,18,1062,17,8,5,3,0.15,2.327,73.0,69.0
2026-03-21,MKT-MIA,South Florida Launch,Launch,paid_search,Paid search,Paid media,1012,59670,222,86,50,20,0.8,-0.613,62.0,73.0
2026-03-21,MKT-MIA,South Florida Launch,Launch,paid_social,Paid social,Paid media,1011,49155,634,298,193,108,4.3,0.754,62.0,73.0
2026-03-21,MKT-MIA,South Florida Launch,Launch,organic_social,Organic social,Organic,96,6624,60,28,15,7,0.28,0.392,62.0,73.0
2026-03-21,MKT-MIA,South Florida Launch,Launch,driver_referral,Driver referral,Referral,228,15710,140,71,35,14,0.56,-0.006,62.0,73.0
2026-03-21,MKT-MIA,South Florida Launch,Launch,rider_referral,Rider referral,Referral,371,25920,134,40,20,12,0.48,-0.325,62.0,73.0
2026-03-21,MKT-MIA,South Florida Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1170,127944,1422,633,342,155,6.16,1.869,62.0,73.0
2026-03-21,MKT-MIA,South Florida Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,939,88201,1474,745,442,212,8.43,2.855,62.0,73.0
2026-03-21,MKT-MIA,South Florida Launch,Launch,welcome_drip,Welcome drip,Lifecycle,48,1849,38,12,6,3,0.12,0.247,62.0,73.0
2026-03-21,MKT-MIA,South Florida Launch,Launch,winback_drip,Winback drip,Lifecycle,35,2006,37,13,6,3,0.12,0.673,62.0,73.0
2026-03-21,MKT-HOU,Gulf Launch,Launch,paid_search,Paid search,Paid media,2453,154921,1162,449,231,139,6.23,0.095,55.0,61.0
2026-03-21,MKT-HOU,Gulf Launch,Launch,paid_social,Paid social,Paid media,2423,102444,597,226,115,50,2.24,-0.615,55.0,61.0
2026-03-21,MKT-HOU,Gulf Launch,Launch,organic_social,Organic social,Organic,78,3039,19,8,4,2,0.09,-0.458,55.0,61.0
2026-03-21,MKT-HOU,Gulf Launch,Launch,driver_referral,Driver referral,Referral,321,20623,116,43,19,9,0.4,-0.517,55.0,61.0
2026-03-21,MKT-HOU,Gulf Launch,Launch,rider_referral,Rider referral,Referral,317,16314,230,83,50,22,0.99,0.24,55.0,61.0
2026-03-21,MKT-HOU,Gulf Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1124,74405,318,97,45,18,0.81,-0.744,55.0,61.0
2026-03-21,MKT-HOU,Gulf Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,674,50079,342,156,89,47,2.11,0.396,55.0,61.0
2026-03-21,MKT-HOU,Gulf Launch,Launch,welcome_drip,Welcome drip,Lifecycle,42,1805,37,12,7,4,0.18,1.095,55.0,61.0
2026-03-21,MKT-HOU,Gulf Launch,Launch,winback_drip,Winback drip,Lifecycle,40,2029,28,12,6,2,0.09,0.063,55.0,61.0
2026-03-21,MKT-DFW,North Texas Launch,Launch,paid_search,Paid search,Paid media,1152,48550,568,211,116,77,3.64,0.105,52.0,64.0
2026-03-21,MKT-DFW,North Texas Launch,Launch,paid_social,Paid social,Paid media,1048,51635,430,133,69,35,1.65,-0.395,52.0,64.0
2026-03-21,MKT-DFW,North Texas Launch,Launch,organic_social,Organic social,Organic,84,5652,16,4,1,0,0.0,-1.0,52.0,64.0
2026-03-21,MKT-DFW,North Texas Launch,Launch,driver_referral,Driver referral,Referral,148,6286,58,17,7,2,0.09,-0.708,52.0,64.0
2026-03-21,MKT-DFW,North Texas Launch,Launch,rider_referral,Rider referral,Referral,227,14533,181,52,28,18,0.85,0.64,52.0,64.0
2026-03-21,MKT-DFW,North Texas Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,611,61410,384,138,76,38,1.8,0.092,52.0,64.0
2026-03-21,MKT-DFW,North Texas Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,679,69017,949,318,176,103,4.87,2.034,52.0,64.0
2026-03-21,MKT-DFW,North Texas Launch,Launch,welcome_drip,Welcome drip,Lifecycle,49,4189,70,20,10,4,0.19,0.327,52.0,64.0
2026-03-21,MKT-DFW,North Texas Launch,Launch,winback_drip,Winback drip,Lifecycle,54,4864,22,5,2,1,0.05,-0.673,52.0,64.0
2026-03-21,MKT-ATL,Southeast Launch,Launch,paid_search,Paid search,Paid media,2567,173564,2238,694,275,129,6.46,-0.126,49.0,58.0
2026-03-21,MKT-ATL,Southeast Launch,Launch,paid_social,Paid social,Paid media,1535,121803,1666,576,278,152,7.61,0.574,49.0,58.0
2026-03-21,MKT-ATL,Southeast Launch,Launch,organic_social,Organic social,Organic,97,7190,66,29,15,7,0.35,0.237,49.0,58.0
2026-03-21,MKT-ATL,Southeast Launch,Launch,driver_referral,Driver referral,Referral,280,11589,191,72,29,12,0.6,-0.083,49.0,58.0
2026-03-21,MKT-ATL,Southeast Launch,Launch,rider_referral,Rider referral,Referral,129,5209,63,27,11,5,0.25,-0.28,49.0,58.0
2026-03-21,MKT-ATL,Southeast Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1757,92047,366,107,55,34,1.7,-0.659,49.0,58.0
2026-03-21,MKT-ATL,Southeast Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,1087,110897,965,428,212,116,5.81,0.658,49.0,58.0
2026-03-21,MKT-ATL,Southeast Launch,Launch,welcome_drip,Welcome drip,Lifecycle,75,3999,44,14,5,2,0.1,-0.427,49.0,58.0
2026-03-21,MKT-ATL,Southeast Launch,Launch,winback_drip,Winback drip,Lifecycle,29,2048,14,5,2,0,0.0,-1.0,49.0,58.0
2026-03-21,MKT-GSO,Triad Local,Emerging,paid_search,Paid search,Paid media,673,42017,152,39,24,10,0.55,-0.729,66.0,77.0
2026-03-21,MKT-GSO,Triad Local,Emerging,paid_social,Paid social,Paid media,1300,96986,342,108,57,32,1.77,-0.489,66.0,77.0
2026-03-21,MKT-GSO,Triad Local,Emerging,organic_social,Organic social,Organic,36,2672,8,2,1,0,0.0,-1.0,66.0,77.0
2026-03-21,MKT-GSO,Triad Local,Emerging,driver_referral,Driver referral,Referral,202,13030,141,47,32,20,1.11,0.643,66.0,77.0
2026-03-21,MKT-GSO,Triad Local,Emerging,rider_referral,Rider referral,Referral,163,14129,178,54,38,21,1.16,1.263,66.0,77.0
2026-03-21,MKT-GSO,Triad Local,Emerging,vehicle_exterior,Vehicle exterior ads,Field marketing,708,39243,290,101,72,39,2.16,-0.004,66.0,77.0
2026-03-21,MKT-GSO,Triad Local,Emerging,in_vehicle,In-vehicle cards,Field marketing,372,22832,255,73,41,17,0.94,-0.274,66.0,77.0
2026-03-21,MKT-GSO,Triad Local,Emerging,welcome_drip,Welcome drip,Lifecycle,46,4217,61,16,9,5,0.28,1.08,66.0,77.0
2026-03-21,MKT-GSO,Triad Local,Emerging,winback_drip,Winback drip,Lifecycle,17,1396,12,2,1,0,0.0,-1.0,66.0,77.0
2026-03-22,MKT-DC,Capital Core,Core,paid_search,Paid search,Paid media,1630,87718,435,302,256,164,2.38,1.053,91.0,78.0
2026-03-22,MKT-DC,Capital Core,Core,paid_social,Paid social,Paid media,1553,64211,647,311,241,123,1.79,0.593,91.0,78.0
